1.486100222511727588e+04
1.487270719041227494e+04
1.490640925456711011e+04
1.505954839167409773e+04
1.502619332753115305e+04
1.499869313443813735e+04
1.439043804075356820e+04
1.457102328223673067e+04
1.453992667697501020e+04
1.475331789724882401e+04
1.477278945494703294e+04
1.453589636378574869e+04
1.418782102024079722e+04
1.439789802628535108e+04
1.416880183932552245e+04
1.411148739307951109e+04
1.383740988927792750e+04
1.411435497251606466e+04
1.420113316839952313e+04
1.446932127665337975e+04
1.450907502482739801e+04
1.412753712837488638e+04
1.384977897436947205e+04
1.416517771195794194e+04
1.450175423190042966e+04
1.432457937600244259e+04
1.469821421309674770e+04
1.480911182317098974e+04
1.489619665780687501e+04
1.493100777588356141e+04
1.471303785695029546e+04
1.495686486562854589e+04
1.476637553553186444e+04
1.515583864989328504e+04
1.525919424345673906e+04
1.530845029663565583e+04
1.539439142176301175e+04
1.544565805225881923e+04
1.555648497926118580e+04
1.564193262536241855e+04
1.576325353982886372e+04
1.577902282828918760e+04
1.575021593582931018e+04
1.513938300900769173e+04
1.539079560760621098e+04
1.539703947302203414e+04
1.572948391656072818e+04
1.576310890678328724e+04
1.587396912593208799e+04
1.593806603655785148e+04
1.591282595007660348e+04
1.594553438760753124e+04
1.552905137615492640e+04
1.555239229731588966e+04
1.553141379793755186e+04
1.558138523603683097e+04
1.577872588485150482e+04
1.573583676889328490e+04
1.536680639623243951e+04
1.512227407125863101e+04
1.533196778980240924e+04
1.528932308254452619e+04
1.571513053777610367e+04
1.526266776236312944e+04
1.554809306261683378e+04
1.526163263780460329e+04
1.534908620779727062e+04
1.528407268330136685e+04
1.529206841905455076e+04
1.531462096347476836e+04
1.501163546231929831e+04
1.535571559262850678e+04
1.566416401078774834e+04
1.569521639915016567e+04
1.595177987276585918e+04
1.589645685282995692e+04
1.598808152630889890e+04
1.578990283445996829e+04
1.564144025525364850e+04
1.549689496144330224e+04
1.555650785095164247e+04
1.529231072287342249e+04
1.495201427472836804e+04
1.537050492182983362e+04
1.523884945529280230e+04
1.507289140154244524e+04
1.543117114254181433e+04
1.532291124979937376e+04
1.458822479693694549e+04
1.486651860344900706e+04
1.414965202202423461e+04
1.444876393108438424e+04
1.431455245792409551e+04
1.405720188235666137e+04
1.404204072979508419e+04
1.396856549906045439e+04
